pdb_file,pdb_path,model_id,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1,min_distance,mean_distance,distances_under_4A,distances_under_5A,distances_under_6A,std_distance,median_distance,total_contacts,contacts_per_ligand_atom,hydrophobic_contacts,polar_contacts,num_contacting_residues,potential_hbonds,ligand_binding_site_distance,binding_site_size,pocket_span_x,pocket_span_y,pocket_span_z,pocket_volume_approx,ligand_span_x,ligand_span_y,ligand_span_z,ligand_volume_approx,ligand_heavy_atoms,ligand_carbon_count,ligand_nitrogen_count,ligand_oxygen_count,ligand_sulfur_count,ligand_other_count
1PZP_ALLOSTERIC_FTA_config_0_model_0.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_0.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_0,0.9509198069572449,0.9673248529434204,0.9019702076911926,0.9019702076911926,0.0,0.9631571769714355,0.8900040984153748,0.3838922381401062,1.279475212097168,0.9756852388381958,0.8445302248001099,0.9756852388381958,0.3778929114341736,0.9019702076911926,0.8445302248001099,2.546203055531903,22.30792414678887,44,201,493,8.160594261388304,22.159640723621855,104,4.521739130434782,59,34,14,1,0.7422286983092978,67,14.806,14.545,11.591000000000001,2496.15975257,6.846,3.5279999999999996,13.633999999999999,329.2977481919999,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_1.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_1.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_1,0.9506052136421204,0.9743240475654602,0.8959150910377502,0.8959150910377502,0.0,0.9642776846885681,0.9053856730461121,0.36656418442726135,1.1805557012557983,0.9824737310409546,0.8324936628341675,0.9824737310409546,0.3598984479904175,0.8959150910377502,0.8324936628341675,2.345408706387866,20.345838679246963,68,279,623,7.391227230813474,20.022457416610976,154,6.695652173913044,89,27,17,8,0.5263556045372237,86,14.798,14.309000000000001,14.541,3078.9779668620004,11.202,7.082,6.765,536.68479546,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_10.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_10.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_10,0.9355400204658508,0.9674091339111328,0.8374926447868347,0.8374926447868347,0.0,0.9600518345832825,0.8822013139724731,0.42806413769721985,1.691393494606018,0.9805908203125,0.8093519806861877,0.9805908203125,0.298034131526947,0.8374926447868347,0.8093519806861877,2.555025831571963,20.769810009444786,59,230,549,7.438090796575836,20.569237686409284,132,5.739130434782608,85,22,14,5,0.53377094727371,80,12.253,14.788,12.929000000000002,2342.700719156,12.084,7.7829999999999995,3.815999999999999,358.89392995199984,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_11.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_11.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_11,0.9354583621025085,0.9670634269714355,0.8475432991981506,0.8475432991981506,0.0,0.9574371576309204,0.8706181645393372,0.46581515669822693,2.182687282562256,0.9803914427757263,0.8290335536003113,0.9803914427757263,0.3643261194229126,0.8475432991981506,0.8290335536003113,2.856339965760379,23.733370246835868,59,201,455,9.421103359773527,23.281141488337724,123,5.3478260869565215,87,0,13,3,1.0353939584948242,80,13.799,12.964000000000002,14.571,2606.6096287560003,6.895,11.886,5.948,487.46221355999995,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_12.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_12.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_12,0.9340978860855103,0.9625340104103088,0.8584313988685608,0.8584313988685608,0.0,0.9530144333839417,0.853914737701416,0.4464931786060333,1.8153692483901978,0.9732974767684937,0.8254261612892151,0.9732974767684937,0.35041147470474243,0.8584313988685608,0.8254261612892151,3.0286123885370344,23.372539618811224,37,187,451,9.189505834866452,22.892805791339775,87,3.782608695652174,67,0,13,1,1.1427298897433065,75,12.897,14.641,13.055,2465.1100747349997,9.803999999999998,6.893,10.646,719.445735912,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_13.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_13.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_13,0.931920051574707,0.9626581072807312,0.8151527047157288,0.8151527047157288,0.0,0.961111843585968,0.8881969451904297,0.44667187333106995,1.9232062101364136,0.9798089861869812,0.8306121826171875,0.9798089861869812,0.31662335991859436,0.8151527047157288,0.8306121826171875,2.3791288321568467,20.364202962066496,64,242,586,7.35248631729498,19.98854944712097,131,5.695652173913044,83,17,17,9,0.12901665014239283,78,13.447,14.222000000000001,12.704,2429.554044736,6.437,4.42,12.991,369.61395614,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_14.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_14.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_14,0.931382954120636,0.9715808629989624,0.8371056914329529,0.8371056914329529,0.0,0.9549522399902344,0.849614679813385,0.44780537486076355,2.0844717025756836,0.984991729259491,0.842036247253418,0.984991729259491,0.383586585521698,0.8371056914329529,0.842036247253418,2.8696198354485913,23.50661809954787,55,206,496,9.128277944734407,23.11147368732682,106,4.608695652173913,77,9,12,1,0.8409877259883187,73,11.799999999999999,13.65,14.017000000000001,2257.71819,11.543000000000001,7.171,8.051,666.420341503,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_15.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_15.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_15,0.9287463426589966,0.9634106159210205,0.8285574316978455,0.8285574316978455,0.0,0.9537935853004456,0.8526724576950073,0.47808289527893066,2.2950708866119385,0.9778356552124023,0.8246002793312073,0.9778356552124023,0.3506641387939453,0.8285574316978455,0.8246002793312073,2.9378321939824956,23.36891140142707,47,179,435,9.125781687353372,22.892955597737924,88,3.8260869565217392,67,0,12,1,1.0621799964158873,75,13.517,13.071,15.338999999999999,2710.1053646729997,10.062000000000001,8.915,8.138,730.00081674,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_16.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_16.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_16,0.9283550381660461,0.9706509709358215,0.8198373317718506,0.8198373317718506,0.0,0.9554844498634338,0.860083281993866,0.4755019545555115,2.3895347118377686,0.9863573908805847,0.8265360593795776,0.9863573908805847,0.3383617401123047,0.8198373317718506,0.8265360593795776,2.9530680655887362,23.825237492505515,37,173,445,9.303811088512514,23.44730658305981,90,3.9130434782608696,61,0,13,1,1.3401416817479261,69,14.956,11.765999999999998,12.526,2204.2289796959994,5.33,9.248000000000001,10.081,496.91103904000005,23,16,7,0,0,0
1PZP_ALLOSTERIC_FTA_config_0_model_17.pdb,/data/server2/jl126/boltz-hackthon/boltz-hackathon-template-mine/my_intermediate/predictions/boltz_results_1PZP_ALLOSTERIC_FTA_config_0/predictions/1PZP_ALLOSTERIC_FTA_config_0/1PZP_ALLOSTERIC_FTA_config_0_model_17.pdb,1PZP_ALLOSTERIC_FTA_config_0_model_17,0.9277640581130981,0.9633772969245911,0.8009732365608215,0.8009732365608215,0.0,0.9594616889953613,0.8655602931976318,0.47595053911209106,2.294888496398926,0.980800986289978,0.8093514442443848,0.980800986289978,0.2993273138999939,0.8009732365608215,0.8093514442443848,2.6714763708481493,22.046538172215595,51,204,453,7.972245570511598,21.913696242304717,117,5.086956521739131,95,15,11,3,0.2879195177986846,74,15.341,13.636,11.99,2508.1866132399996,4.694,5.155999999999999,13.033,315.4281067119999,23,16,7,0,0,0
